tag,epoch,train_loss,epoch_seconds,train_s,mse_on,diff_mse,nll_test,nll_test_in_support,cfkl_params,cfkl_params_in_support
E1_UnstructuredNeural_3A/DIML,30,258.6173095703125,0.39312052726745605,0.39312052726745605,0.03217240795493126,0.0024243963416665792,1.7585735462479672,1.7585735462479672,0.033408090472221375,0.033677101135253906
E1_UnstructuredNeural_3A/DIML,31,258.11761474609375,0.3868546485900879,0.3868546485900879,0.033466797322034836,0.0024812212213873863,1.7601814552889032,1.7601814552889032,0.044510893523693085,0.04119521379470825
E1_UnstructuredNeural_3A/DIML,32,258.3903045654297,0.3931763172149658,0.3931763172149658,0.033401601016521454,0.0031181953381747007,1.7597215862597448,1.7597215862597448,0.03690235689282417,0.03854946047067642
E1_UnstructuredNeural_3A/DIML,33,258.44178771972656,0.5057122707366943,0.5057122707366943,0.03412797674536705,0.003415824146941304,1.7598780272370678,1.7598780272370678,0.038408808410167694,0.035437170416116714
E1_UnstructuredNeural_3A/DIML,34,258.1343536376953,0.5227112770080566,0.5227112770080566,0.034285616129636765,0.0029727343935519457,1.7609952142683125,1.7609952142683125,0.039010804146528244,0.03650672733783722
E1_UnstructuredNeural_3A/DIML,35,258.06304931640625,0.38490819931030273,0.38490819931030273,0.03338458761572838,0.0028425282798707485,1.7598423351675778,1.7598423351675778,0.034182749688625336,0.03413684666156769
E1_UnstructuredNeural_3A/DIML,36,258.3841094970703,0.38932275772094727,0.38932275772094727,0.03412983939051628,0.003330628387629986,1.759744961382979,1.759744961382979,0.038589850068092346,0.0467103086411953
E1_UnstructuredNeural_3A/DIML,37,258.1468048095703,0.40103840827941895,0.40103840827941895,0.03600814938545227,0.0034232852049171925,1.7602115263373166,1.7602115263373166,0.03352656960487366,0.03500493988394737
E1_UnstructuredNeural_3A/DIML,38,258.02610778808594,0.4096488952636719,0.4096488952636719,0.03613242506980896,0.0033926486503332853,1.7602901559765056,1.7602901559765056,0.03332778811454773,0.030210573226213455
E1_UnstructuredNeural_3A/DIML,39,257.9779052734375,0.4066920280456543,0.4066920280456543,0.03682957962155342,0.0031876324210315943,1.7606114027863842,1.7606114027863842,0.04223573952913284,0.03907150402665138
E1_UnstructuredNeural_3A/DIML,40,258.10032653808594,0.3938295841217041,0.3938295841217041,0.03860529512166977,0.003213887568563223,1.7618581501104065,1.7618581501104065,0.03529971465468407,0.042536817491054535
E1_UnstructuredNeural_3A/DIML,41,257.8202209472656,0.39859461784362793,0.39859461784362793,0.0383739247918129,0.003407747019082308,1.7588375200659543,1.7588375200659543,0.03973865881562233,0.03789939731359482
E1_UnstructuredNeural_3A/DIML,42,257.9086151123047,0.3863716125488281,0.3863716125488281,0.03858136758208275,0.003497318597510457,1.7602766247118933,1.7602766247118933,0.03956522420048714,0.037432704120874405
E1_UnstructuredNeural_3A/DIML,43,258.07994079589844,0.3872365951538086,0.3872365951538086,0.04086470976471901,0.0037730310577899218,1.7626736467167483,1.7626736467167483,0.038240738213062286,0.038282621651887894
E1_UnstructuredNeural_3A/DIML,44,258.4458770751953,0.3991270065307617,0.3991270065307617,0.04189193621277809,0.003968351986259222,1.7630201133631043,1.7630201133631043,0.04228653013706207,0.04089006781578064
E1_UnstructuredNeural_3A/DIML,45,258.2173614501953,0.4069855213165283,0.4069855213165283,0.041059400886297226,0.00397180812433362,1.7617809853311313,1.7617809853311313,0.038990568369627,0.03783580660820007
E1_UnstructuredNeural_3A/DIML,46,258.0555114746094,0.39092326164245605,0.39092326164245605,0.04025024175643921,0.003927552606910467,1.7616229825100655,1.7616229825100655,0.03407134488224983,0.03728541359305382
E1_UnstructuredNeural_3A/DIML,47,258.0199890136719,0.5050652027130127,0.5050652027130127,0.041942041367292404,0.004171587061136961,1.7618406970622176,1.7618406970622176,0.03608029708266258,0.040332041680812836
E1_UnstructuredNeural_3A/DIML,48,257.8238220214844,0.4930691719055176,0.4930691719055176,0.043466728180646896,0.0041841622442007065,1.7612112922183538,1.7612112922183538,0.03886641561985016,0.04101317375898361
E1_UnstructuredNeural_3A/DIML,49,257.4982147216797,0.3825950622558594,0.3825950622558594,0.04365801811218262,0.004186272621154785,1.759942236593214,1.759942236593214,0.03950938582420349,0.036717481911182404
E1_UnstructuredNeural_3A/DIML,50,258.0795440673828,0.3958110809326172,0.3958110809326172,0.04491948336362839,0.00481876265257597,1.7613166489843595,1.7613166489843595,0.037663500756025314,0.0399317666888237
E1_UnstructuredNeural_3A/DIML,51,258.0625457763672,0.3982555866241455,0.3982555866241455,0.04594879969954491,0.004794358741492033,1.7633356522705594,1.7633356522705594,0.037978850305080414,0.039428502321243286
E1_UnstructuredNeural_3A/DIML,52,257.96949768066406,0.4164736270904541,0.4164736270904541,0.04512033239006996,0.004643814638257027,1.7636166851399309,1.7636166851399309,0.04250660538673401,0.03866298869252205
E1_UnstructuredNeural_3A/DIML,53,258.2068328857422,0.40044331550598145,0.40044331550598145,0.04325798153877258,0.004114864859730005,1.7602606223801436,1.7602606223801436,0.033230964094400406,0.03747180849313736
E1_UnstructuredNeural_3A/DIML,54,258.06170654296875,0.4044482707977295,0.4044482707977295,0.044756267219781876,0.0048133512027561665,1.7594693878949699,1.7594693878949699,0.03854698687791824,0.035358719527721405
E1_UnstructuredNeural_3A/DIML,55,258.1027374267578,0.39505434036254883,0.39505434036254883,0.04780575633049011,0.005524332169443369,1.7633835218720517,1.7633835218720517,0.04417361319065094,0.04279573634266853
E1_UnstructuredNeural_3A/DIML,56,258.0533447265625,0.39213132858276367,0.39213132858276367,0.047771260142326355,0.0053207771852612495,1.7619715019807978,1.7619715019807978,0.04253094643354416,0.04664395749568939
E1_UnstructuredNeural_3A/DIML,57,258.0044403076172,0.38780713081359863,0.38780713081359863,0.047325048595666885,0.005128434393554926,1.7606465513423337,1.7606465513423337,0.039599791169166565,0.0420709028840065
E1_UnstructuredNeural_3A/DIML,58,257.54827880859375,0.3913850784301758,0.3913850784301758,0.04870195314288139,0.004536456894129515,1.7634693626630105,1.7634693626630105,0.0386241152882576,0.034754429012537
E1_UnstructuredNeural_3A/DIML,59,257.8083190917969,0.4074397087097168,0.4074397087097168,0.05065158009529114,0.005279769655317068,1.7657216059959542,1.7657216059959542,0.03951945900917053,0.036057643592357635
E1_UnstructuredNeural_3A/DIML,60,257.98207092285156,0.546769380569458,0.546769380569458,0.05080944299697876,0.0049806744791567326,1.7615930326914384,1.7615930326914384,0.03955003619194031,0.037060901522636414
E1_UnstructuredNeural_3A/DIML,61,258.14051818847656,0.6054632663726807,0.6054632663726807,0.051824890077114105,0.006675685755908489,1.7610259682445202,1.7610259682445202,0.050554484128952026,0.04648546129465103
E1_UnstructuredNeural_3A/DIML,62,258.1330108642578,0.39423346519470215,0.39423346519470215,0.05286179482936859,0.006317984312772751,1.7621829489530143,1.7621829489530143,0.03858080878853798,0.04836399853229523
E1_UnstructuredNeural_3A/DIML,63,257.9622039794922,0.418123722076416,0.418123722076416,0.05317531153559685,0.005813601426780224,1.7648741835254733,1.7648741835254733,0.04188629239797592,0.04013442620635033
E1_UnstructuredNeural_3A/DIML,64,258.04127502441406,0.42421889305114746,0.42421889305114746,0.05155768245458603,0.006200122646987438,1.7635449595370536,1.7635449595370536,0.04066164791584015,0.03977048024535179
E1_UnstructuredNeural_3A/DIML,65,258.3345642089844,0.3871777057647705,0.3871777057647705,0.05131587013602257,0.005407038610428572,1.7601812936491885,1.7601812936491885,0.03139039874076843,0.03752331808209419
E1_UnstructuredNeural_3A/DIML,66,257.9944610595703,0.3936951160430908,0.3936951160430908,0.05467856302857399,0.006091200280934572,1.7634324421316891,1.7634324421316891,0.04203571751713753,0.03892839699983597
E1_UnstructuredNeural_3A/DIML,67,258.2930603027344,0.3855466842651367,0.3855466842651367,0.05660727620124817,0.006387369707226753,1.7656949152380734,1.7656949152380734,0.05193820968270302,0.04856991767883301
E1_UnstructuredNeural_3A/DIML,68,258.0700378417969,0.38835740089416504,0.38835740089416504,0.055651433765888214,0.005850458517670631,1.762058157031819,1.762058157031819,0.04024636000394821,0.046027615666389465
E1_UnstructuredNeural_3A/DIML,69,257.9293518066406,0.39856886863708496,0.39856886863708496,0.056328319013118744,0.006275773048400879,1.7600873324830653,1.7600873324830653,0.04116448014974594,0.03929143399000168
E1_UnstructuredNeural_3A/DIML,70,257.84637451171875,0.4060795307159424,0.4060795307159424,0.058209847658872604,0.005774880293756723,1.7615823220398465,1.7615823220398465,0.039721161127090454,0.03460249304771423
E1_UnstructuredNeural_3A/DIML,71,257.6518859863281,0.3990616798400879,0.3990616798400879,0.06019555404782295,0.006640648003667593,1.765139606039403,1.765139606039403,0.04276642948389053,0.039300233125686646
E1_UnstructuredNeural_3A/DIML,72,258.05987548828125,0.3869802951812744,0.3869802951812744,0.05962289124727249,0.00654928432777524,1.7621648655099384,1.7621648655099384,0.04292070120573044,0.04534883052110672
E1_UnstructuredNeural_3A/DIML,73,257.93116760253906,0.528914213180542,0.528914213180542,0.06078554689884186,0.005732496734708548,1.7615855629161252,1.7615855629161252,0.04538813605904579,0.03796258568763733
E1_UnstructuredNeural_3A/DIML,74,257.64683532714844,0.5585968494415283,0.5585968494415283,0.06150614842772484,0.006801932584494352,1.762122028965061,1.762122028965061,0.040715694427490234,0.033494021743535995
E1_UnstructuredNeural_3A/DIML,75,258.00294494628906,0.40072202682495117,0.40072202682495117,0.06101590394973755,0.006335086654871702,1.7618591846045801,1.7618591846045801,0.037755973637104034,0.03753436356782913
E1_UnstructuredNeural_3A/DIML,76,258.2323303222656,0.39636707305908203,0.39636707305908203,0.060838572680950165,0.007128062658011913,1.7628014229111753,1.7628014229111753,0.04167478159070015,0.04602961987257004
E1_UnstructuredNeural_3A/DIML,77,257.6810760498047,0.385958194732666,0.385958194732666,0.062159255146980286,0.006859268993139267,1.7649897498599554,1.7649897498599554,0.0409419983625412,0.040713101625442505
E1_UnstructuredNeural_3A/DIML,78,257.61737060546875,0.4047126770019531,0.4047126770019531,0.06310723721981049,0.006640045437961817,1.7637367046485513,1.7637367046485513,0.04134326055645943,0.03520377725362778
E1_UnstructuredNeural_3A/DIML,79,257.5100402832031,0.4000518321990967,0.4000518321990967,0.06383956223726273,0.00678536482155323,1.7612454224441012,1.7612454224441012,0.04007841274142265,0.03779769316315651
E1_UnstructuredNeural_3A/DIML,80,257.777587890625,0.39896726608276367,0.39896726608276367,0.06527820974588394,0.007509786169975996,1.7628937757621377,1.7628937757621377,0.03555399551987648,0.035179734230041504
E1_UnstructuredNeural_3A/DIML,81,257.62786865234375,0.3899672031402588,0.3899672031402588,0.0676349326968193,0.008080356754362583,1.7645510071415011,1.7645510071415011,0.04455757141113281,0.04161763936281204
E1_UnstructuredNeural_3A/DIML,82,258.08319091796875,0.38599085807800293,0.38599085807800293,0.06843333691358566,0.008018906228244305,1.764319597664526,1.764319597664526,0.038628533482551575,0.04788406193256378
E1_UnstructuredNeural_3A/DIML,83,257.52220153808594,0.39154982566833496,0.39154982566833496,0.06680602580308914,0.007544246036559343,1.7611007508585008,1.7611007508585008,0.03719481825828552,0.041910283267498016
E1_UnstructuredNeural_3A/DIML,84,257.8666229248047,0.3934159278869629,0.3934159278869629,0.0674436092376709,0.0069915675558149815,1.76238759897523,1.76238759897523,0.033812135457992554,0.03914713114500046
E1_UnstructuredNeural_3A/DIML,85,257.7749328613281,0.4036135673522949,0.4036135673522949,0.06914784014225006,0.007506342604756355,1.7632025338835635,1.7632025338835635,0.041607052087783813,0.035266902297735214
E1_UnstructuredNeural_3A/DIML,86,257.87303161621094,0.46167874336242676,0.46167874336242676,0.07091342657804489,0.007798767648637295,1.7629902645692987,1.7629902645692987,0.03436249494552612,0.041458096355199814
E1_UnstructuredNeural_3A/DIML,87,257.3165283203125,0.5126397609710693,0.5126397609710693,0.07329142838716507,0.009279098361730576,1.7659446304127322,1.7659446304127322,0.0380549430847168,0.044910162687301636
E1_UnstructuredNeural_3A/DIML,88,257.46063232421875,0.4471781253814697,0.4471781253814697,0.07286078482866287,0.007936903275549412,1.7640283996775998,1.7640283996775998,0.04274436831474304,0.03613224998116493
E1_UnstructuredNeural_3A/DIML,89,258.0596923828125,0.4018263816833496,0.4018263816833496,0.07119373977184296,0.007959658280014992,1.7634971263044972,1.7634971263044972,0.04307876154780388,0.03722122684121132
E1_UnstructuredNeural_3A/DIML,90,257.41668701171875,0.3883497714996338,0.3883497714996338,0.07303368300199509,0.008808945305645466,1.764269008474835,1.764269008474835,0.03286483511328697,0.03257875517010689
E1_UnstructuredNeural_3A/DIML,91,257.6419677734375,0.39222168922424316,0.39222168922424316,0.07457531243562698,0.008350091055035591,1.7622523610874758,1.7622523610874758,0.04106897860765457,0.041181035339832306
E1_UnstructuredNeural_3A/DIML,92,257.66827392578125,0.3847074508666992,0.3847074508666992,0.07569573074579239,0.008910538628697395,1.7627225164639748,1.7627225164639748,0.04135239124298096,0.03623069450259209
E1_UnstructuredNeural_3A/DIML,93,258.00010681152344,0.3937826156616211,0.3937826156616211,0.07813116163015366,0.009531958028674126,1.7667359275332952,1.7667359275332952,0.03920359164476395,0.041870955377817154
E1_UnstructuredNeural_3A/DIML,94,257.279541015625,0.40729475021362305,0.40729475021362305,0.07852757722139359,0.008680428378283978,1.7632516400288727,1.7632516400288727,0.03518720343708992,0.03710994869470596
E1_UnstructuredNeural_3A/DIML,95,257.6773986816406,0.4037928581237793,0.4037928581237793,0.07979236543178558,0.009254878386855125,1.762274687573061,1.762274687573061,0.03812134638428688,0.03880983218550682
E1_UnstructuredNeural_3A/DIML,96,257.69288635253906,0.39046692848205566,0.39046692848205566,0.0811384916305542,0.008722804486751556,1.7668058064024328,1.7668058064024328,0.040256522595882416,0.038857489824295044
E1_UnstructuredNeural_3A/DIML,97,257.7052917480469,0.3865938186645508,0.3865938186645508,0.08150757849216461,0.009982028044760227,1.7666748842950595,1.7666748842950595,0.037318989634513855,0.04579055309295654
E1_UnstructuredNeural_3A/DIML,98,257.5316467285156,0.388333797454834,0.388333797454834,0.0808139517903328,0.009517407044768333,1.7625261807845811,1.7625261807845811,0.03573315963149071,0.033525049686431885
E1_UnstructuredNeural_3A/DIML,99,257.42030334472656,0.38460636138916016,0.38460636138916016,0.0831163227558136,0.009392580017447472,1.764537201089374,1.764537201089374,0.0461641326546669,0.04705570265650749
E1_UnstructuredNeural_3A/DIML,100,257.52325439453125,0.5167241096496582,0.5167241096496582,0.08481709659099579,0.00979241356253624,1.7651130749007402,1.7651130749007402,0.032357800751924515,0.03205494210124016
E1_UnstructuredNeural_3A/DIML_Wrong,1,262.41416931152344,0.5756556987762451,0.5756556987762451,0.03626318648457527,0.010832014493644238,1.780972109002582,1.780972109002582,0.10410617291927338,0.1099003404378891
E1_UnstructuredNeural_3A/DIML_Wrong,2,260.1338653564453,0.3881340026855469,0.3881340026855469,0.0375724695622921,0.013266117312014103,1.779801607131958,1.779801607131958,0.0959031730890274,0.11917124688625336
E1_UnstructuredNeural_3A/DIML_Wrong,3,259.1877746582031,0.3831634521484375,0.3831634521484375,0.04290423169732094,0.018490323796868324,1.7827882362624345,1.7827882362624345,0.12925395369529724,0.12219711393117905
E1_UnstructuredNeural_3A/DIML_Wrong,4,259.2462158203125,0.4014322757720947,0.4014322757720947,0.04621867462992668,0.018501337617635727,1.7819299415006475,1.7819299415006475,0.09947843849658966,0.14200614392757416
E1_UnstructuredNeural_3A/DIML_Wrong,5,258.8699951171875,0.4055607318878174,0.4055607318878174,0.04871584475040436,0.01661287620663643,1.7767993434000824,1.7767993434000824,0.0827917829155922,0.08520039916038513
E1_UnstructuredNeural_3A/DIML_Wrong,6,258.82872009277344,0.38739538192749023,0.38739538192749023,0.05341131612658501,0.013859464786946774,1.7727927717111878,1.7727927717111878,0.08873216062784195,0.09444664418697357
E1_UnstructuredNeural_3A/DIML_Wrong,7,258.4228820800781,0.392087459564209,0.392087459564209,0.05942242965102196,0.01174435019493103,1.7721302913407149,1.7721302913407149,0.08611240983009338,0.10280010104179382
E1_UnstructuredNeural_3A/DIML_Wrong,8,258.4454040527344,0.41017651557922363,0.41017651557922363,0.06617075949907303,0.012491218745708466,1.7740071506823523,1.7740071506823523,0.09132157266139984,0.11250016838312149
E1_UnstructuredNeural_3A/DIML_Wrong,9,258.70249938964844,0.3869049549102783,0.3869049549102783,0.06863219290971756,0.014075600542128086,1.7776818497706268,1.7776818497706268,0.08878227323293686,0.10812506079673767
E1_UnstructuredNeural_3A/DIML_Wrong,10,258.4337158203125,0.4062473773956299,0.4062473773956299,0.07109952718019485,0.015297352336347103,1.7796906192423934,1.7796906192423934,0.09772355854511261,0.1218133345246315
E1_UnstructuredNeural_3A/DIML_Wrong,11,258.5343933105469,0.399843692779541,0.399843692779541,0.07192295044660568,0.014016499742865562,1.7775493981474537,1.7775493981474537,0.09809966385364532,0.12735173106193542
E1_UnstructuredNeural_3A/DIML_Wrong,12,258.32086181640625,0.38628053665161133,0.38628053665161133,0.06939126551151276,0.013657880015671253,1.777786327620684,1.777786327620684,0.10560323297977448,0.10151690244674683
E1_UnstructuredNeural_3A/DIML_Wrong,13,258.373046875,0.5226831436157227,0.5226831436157227,0.06726635992527008,0.016562696546316147,1.7802726333424197,1.7802726333424197,0.09662951529026031,0.10642297565937042
E1_UnstructuredNeural_3A/DIML_Wrong,14,258.1763610839844,0.5237345695495605,0.5237345695495605,0.06659580022096634,0.014318721368908882,1.7776783805782512,1.7776783805782512,0.08882395923137665,0.09522753208875656
E1_UnstructuredNeural_3A/DIML_Wrong,15,258.1123504638672,0.38747072219848633,0.38747072219848633,0.06496898829936981,0.012648218311369419,1.774460065162788,1.774460065162788,0.08992458879947662,0.10152459144592285
E1_UnstructuredNeural_3A/DIML_Wrong,16,258.45758056640625,0.38533544540405273,0.38533544540405273,0.06509439647197723,0.011874914169311523,1.7754164469444145,1.7754164469444145,0.0924266129732132,0.08610964566469193
E1_UnstructuredNeural_3A/DIML_Wrong,17,258.33128356933594,0.4007079601287842,0.4007079601287842,0.0656934380531311,0.012217270210385323,1.7775498042672366,1.7775498042672366,0.09970304369926453,0.10035082697868347
E1_UnstructuredNeural_3A/DIML_Wrong,18,258.27818298339844,0.3870842456817627,0.3870842456817627,0.06692533195018768,0.012423262931406498,1.7769923957727722,1.7769923957727722,0.08747976273298264,0.11475580930709839
E1_UnstructuredNeural_3A/DIML_Wrong,19,258.6024627685547,0.4197385311126709,0.4197385311126709,0.064398854970932,0.011883110739290714,1.7756662974923343,1.7756662974923343,0.07919050008058548,0.09048506617546082
E1_UnstructuredNeural_3A/DIML_Wrong,20,258.4431915283203,0.38817906379699707,0.38817906379699707,0.06456325203180313,0.011393626220524311,1.7732234041569597,1.7732234041569597,0.08759894222021103,0.09447211027145386
E1_UnstructuredNeural_3A/DIML_Wrong,21,258.33680725097656,0.39224934577941895,0.39224934577941895,0.0644766315817833,0.011658978648483753,1.7722764924421148,1.7722764924421148,0.07651351392269135,0.08094923198223114
E1_UnstructuredNeural_3A/DIML_Wrong,22,258.09844970703125,0.387648344039917,0.387648344039917,0.06699679791927338,0.01241378951817751,1.7732747975042311,1.7732747975042311,0.0683390349149704,0.12840697169303894
E1_UnstructuredNeural_3A/DIML_Wrong,23,258.31935119628906,0.38811635971069336,0.38811635971069336,0.06852880120277405,0.011927396059036255,1.7744316125320176,1.7744316125320176,0.07144081592559814,0.08203643560409546
E1_UnstructuredNeural_3A/DIML_Wrong,24,258.05946350097656,0.401500940322876,0.401500940322876,0.07128225266933441,0.013098418712615967,1.773866631216922,1.773866631216922,0.0969744324684143,0.0970551073551178
E1_UnstructuredNeural_3A/DIML_Wrong,25,258.127197265625,0.41117024421691895,0.41117024421691895,0.07494263350963593,0.013944976031780243,1.775626269437499,1.775626269437499,0.08625809848308563,0.11589356511831284
E1_UnstructuredNeural_3A/DIML_Wrong,26,258.22120666503906,0.3936889171600342,0.3936889171600342,0.07897913455963135,0.014520430006086826,1.777127047716561,1.777127047716561,0.09273278713226318,0.08569662272930145
E1_UnstructuredNeural_3A/DIML_Wrong,27,257.7896728515625,0.5318377017974854,0.5318377017974854,0.0820840448141098,0.014822518453001976,1.7775344889042741,1.7775344889042741,0.0977698490023613,0.11142971366643906
E1_UnstructuredNeural_3A/DIML_Wrong,28,258.3999786376953,0.5254132747650146,0.5254132747650146,0.08222658932209015,0.014133456163108349,1.7791128562668623,1.7791128562668623,0.10055100172758102,0.09113703668117523
E1_UnstructuredNeural_3A/DIML_Wrong,29,257.9002227783203,0.4091651439666748,0.4091651439666748,0.07901084423065186,0.012889315374195576,1.778772533950159,1.778772533950159,0.08339650928974152,0.09384197741746902
E1_UnstructuredNeural_3A/DIML_Wrong,30,258.3809051513672,0.4030275344848633,0.4030275344848633,0.07978454977273941,0.013356760144233704,1.7790962841551183,1.7790962841551183,0.08224879205226898,0.09197941422462463
E1_UnstructuredNeural_3A/DIML_Wrong,31,258.3450164794922,0.39568662643432617,0.39568662643432617,0.08289296180009842,0.012433851137757301,1.7746901108046709,1.7746901108046709,0.08522368967533112,0.08686577528715134
E1_UnstructuredNeural_3A/DIML_Wrong,32,258.3672637939453,0.3936798572540283,0.3936798572540283,0.08723454922437668,0.013545054011046886,1.7745199142876318,1.7745199142876318,0.06497034430503845,0.0910394936800003
E1_UnstructuredNeural_3A/DIML_Wrong,33,258.2449645996094,0.38897705078125,0.38897705078125,0.08829276263713837,0.01565524935722351,1.7774260953321295,1.7774260953321295,0.09383267164230347,0.1211380809545517
E1_UnstructuredNeural_3A/DIML_Wrong,34,258.11822509765625,0.39902544021606445,0.39902544021606445,0.0882120132446289,0.017890172079205513,1.7801248966637304,1.7801248966637304,0.10329343378543854,0.09699343889951706
